Gender,FINAL STUDENT WEIGHT,National Centre 6-digit Code,Out-of-School Study Time - Homework,Out-of-School Study Time - With Parent,Out-of-School Study Time - Computer,OECD country,No of ALL <class period> a week,Student-Teacher Relation - Get Along with Teachers,Mother<Highest Schooling>,Father<Highest Schooling>,Truancy - Late for School,Truancy - Skip whole school day,Truancy - Skip classes within school day,father Highest Schooling
Male,22.9897,Colombia ,,,,Non-OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,23.816,Italy,12.0,0.0,1.0,OECD,27.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,20.4755,Sweden ,3.0,0.0,0.0,OECD,23.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,25.6364,Romania,14.0,4.0,10.0,Non-OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,2.0,level 3
Male,44.4633,Canada ,10.0,0.0,0.0,OECD,20.0,Strongly agree,<ISCED level 1> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Female,21.8317,Colombia ,5.0,2.0,2.0,Non-OECD,35.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,12.7473,New Zealand,3.0,0.0,1.0,OECD,25.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,10.9899,Ireland,6.0,0.0,0.0,OECD,42.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.0348,Luxembourg ,4.0,0.0,0.0,OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,11.0647,Finland,0.0,0.0,0.0,OECD,30.0,Disagree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,516.9472,Indonesia,2.0,1.0,0.0,Non-OECD,8.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,26.4547,Tunisia,2.0,2.0,3.0,Non-OECD,35.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,9.8054,Singapore,10.0,0.0,4.0,Non-OECD,49.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,20.1889,Italy,3.0,1.0,2.0,OECD,27.0,,<ISCED level 2> ,"<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,3.0,level 3
Female,15.1515,Serbia ,1.0,1.0,1.0,Non-OECD,36.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,2.0842,Ireland,10.0,0.0,0.0,OECD,45.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,11.1682,United Kingdom (excl.Scotland) ,2.0,1.0,1.0,OECD,30.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,7.7516,Colombia ,5.0,1.0,,Non-OECD,30.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,8.0355,Jordan ,7.0,3.0,2.0,Non-OECD,35.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,38.1897,United States of America ,24.0,0.0,0.0,Non-OECD,24.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,15.7829,Serbia ,0.0,0.0,1.0,Non-OECD,35.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,3.0,level 3
Female,16.9239,Hungary,20.0,4.0,2.0,OECD,26.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,27.6089,Australia,5.0,0.0,0.0,OECD,30.0,Agree,<ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,36.1633,Kazakhstan ,,14.0,7.0,Non-OECD,50.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,140.7048,Republic of Korea,3.0,0.0,0.0,OECD,40.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,3.0767,Spain,1.0,0.0,0.0,OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,15.2686,Canada ,1.0,1.0,1.0,OECD,4.0,Agree,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,2.0,level 2
Female,10.9192,Portugal ,5.0,0.0,2.0,OECD,18.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,17.7233,Hong Kong-China,14.0,0.0,0.0,Non-OECD,40.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,1.0,level 3
Female,9.0091,Spain,10.0,0.0,0.0,OECD,30.0,,"<ISCED level 3B, 3C> ",<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,2.3573,Australia,0.0,0.0,0.0,OECD,28.0,Strongly agree,"<ISCED level 3B, 3C> ",<ISCED level 2> ,None  ,One or two times  ,1.0,level 2
Female,1.0,Macao-China,6.0,0.0,0.0,Non-OECD,45.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,8.6867,Spain,18.0,0.0,3.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Female,23.5222,Portugal ,12.0,1.0,0.0,OECD,18.0,Strongly agree,<ISCED level 2> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,14.1286,Israel ,,0.0,0.0,OECD,38.0,Strongly agree,"<ISCED level 3B, 3C> ",<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,6.6577,Italy,18.0,2.0,1.0,OECD,32.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Female,7.1431,Canada ,7.0,2.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,Three or four times  ,1.0,level 3
Female,66.3215,Brazil ,5.0,1.0,1.0,Non-OECD,11.0,Strongly agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",Three or four times  ,None  ,1.0,level 3
Female,5.797,Italy,10.0,0.0,0.0,OECD,29.0,Disagree,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,2.0,level 2
Male,1.0,Macao-China,1.0,0.0,0.0,Non-OECD,40.0,,<ISCED level 1> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Female,210.5761,Brazil ,10.0,0.0,0.0,Non-OECD,25.0,Agree,She did not complete <ISCED level 1> ,He did not complete <ISCED level 1> ,One or two times  ,One or two times  ,2.0,less than level 1
Female,15.3247,Perm (Russian Federation),7.0,0.0,1.0,Non-OECD,34.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,1.3566,Czech Republic ,5.0,1.0,1.0,OECD,32.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,7.1085,Spain,5.0,2.0,5.0,OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Female,8.8854,Costa Rica ,5.0,0.0,0.0,Non-OECD,45.0,Agree,<ISCED level 2> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Female,12.3212,Serbia ,7.0,3.0,4.0,Non-OECD,30.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,19.3711,Italy,7.0,0.0,0.0,OECD,34.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Male,1.0938,Switzerland,6.0,1.0,0.0,OECD,35.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,3.192,Latvia ,3.0,0.0,0.0,Non-OECD,40.0,Strongly agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,2.0,level 3
Female,12.9976,Brazil ,3.0,0.0,0.0,Non-OECD,25.0,Strongly agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,87.2103,Poland ,2.0,0.0,0.0,OECD,33.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,38.4117,Mexico ,6.0,2.0,1.0,OECD,30.0,,<ISCED level 2> ,He did not complete <ISCED level 1> ,None  ,One or two times  ,1.0,less than level 1
Female,9.2685,Czech Republic ,4.0,1.0,0.0,OECD,34.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,9.581,United Kingdom (excl.Scotland) ,11.0,0.0,0.0,OECD,30.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,4.0727,Italy,7.0,0.0,0.0,OECD,27.0,,"<ISCED level 3B, 3C> ",<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,11.8282,Costa Rica ,3.0,0.0,0.0,Non-OECD,55.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,1.0,level 3
Female,1.9622,Estonia,10.0,1.0,1.0,OECD,36.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,1.4375,Finland,1.0,0.0,0.0,OECD,21.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",Three or four times  ,One or two times  ,3.0,level 3
Female,35.608,Italy,30.0,0.0,7.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Male,1.0256,Luxembourg ,3.0,3.0,2.0,OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.0018,Qatar,3.0,3.0,4.0,Non-OECD,28.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,118.5498,Colombia ,3.0,,2.0,Non-OECD,30.0,Strongly agree,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,6.3524,Canada ,10.0,0.0,0.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,Three or four times  ,1.0,level 3
Female,66.8444,Peru ,6.0,0.0,0.0,Non-OECD,7.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Female,151.8617,France ,12.0,1.0,0.0,OECD,28.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,2.0,level 3
Female,118.0705,Republic of Korea,2.0,0.0,0.0,OECD,27.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,1.0,Qatar,2.0,0.0,0.0,Non-OECD,32.0,Agree,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,7.9606,Australia,2.0,0.0,0.0,OECD,25.0,,"<ISCED level 3B, 3C> ",<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,782.862,Brazil ,2.0,0.0,0.0,Non-OECD,36.0,Strongly agree,<ISCED level 2> ,<ISCED level 1> ,One or two times  ,None  ,1.0,level 1
Female,23.9248,Mexico ,2.0,1.0,3.0,OECD,26.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,28.8764,Mexico ,3.0,0.0,1.0,OECD,40.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,3.0,level 3
Male,37.6609,United States of America ,17.0,0.0,3.0,Non-OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,4.9504,Albania,1.0,0.0,0.0,Non-OECD,29.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,43.6401,Mexico ,16.0,3.0,1.0,OECD,38.0,Agree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Male,1.455,Canada ,10.0,1.0,0.0,OECD,25.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,Five or more times  ,4.0,level 3
Male,14.9294,United Kingdom (excl.Scotland) ,6.0,0.0,0.0,OECD,25.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,7.2436,Croatia,3.0,0.0,1.0,Non-OECD,34.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,14.6339,Mexico ,12.0,0.0,7.0,OECD,31.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,12.517,Finland,8.0,1.0,2.0,OECD,28.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,15.3741,Ireland,10.0,0.0,0.0,OECD,42.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,8.2426,Albania,10.0,4.0,1.0,Non-OECD,30.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Female,11.8645,Italy,2.0,0.0,0.0,OECD,37.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,Three or four times  ,1.0,level 2
Male,9.289,Bulgaria ,8.0,2.0,4.0,Non-OECD,35.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,24.2208,Canada ,6.0,0.0,1.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Female,17.1567,Switzerland,5.0,1.0,0.0,OECD,35.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,82.7845,Mexico ,2.0,0.0,1.0,OECD,40.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,One or two times  ,1.0,level 2
Female,25.9309,Canada ,5.0,2.0,0.0,OECD,36.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,10.2692,Canada ,10.0,0.0,0.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,2.0,level 3
Male,26.6359,Italy,12.0,,,OECD,27.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.1871,Montenegro ,3.0,0.0,0.0,Non-OECD,34.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,7.82,Italy,2.0,0.0,0.0,OECD,33.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,Five or more times  ,4.0,level 2
Male,17.1397,Italy,1.0,1.0,1.0,OECD,32.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,3.0,level 2
Male,12.1067,Ireland,8.0,0.0,2.0,OECD,45.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,17.4863,Italy,10.0,0.0,3.0,OECD,27.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,One or two times  ,2.0,level 2
Female,19.35,Czech Republic ,16.0,0.0,2.0,OECD,33.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,14.7958,Costa Rica ,1.0,1.0,1.0,Non-OECD,60.0,Strongly agree,She did not complete <ISCED level 1> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Female,1.2601,Italy,6.0,0.0,7.0,OECD,27.0,Agree,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,210.6716,Russian Federation ,30.0,0.0,20.0,Non-OECD,37.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,18.5963,Slovak Republic,1.0,0.0,1.0,OECD,29.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,18.5728,Denmark,3.0,,,OECD,24.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,1.0018,Qatar,10.0,0.0,0.0,Non-OECD,35.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,32.6299,Colombia ,,,15.0,Non-OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Male,22.6292,Australia,6.0,1.0,0.0,OECD,25.0,Disagree,<ISCED level 2> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,7.2834,Italy,5.0,0.0,1.0,OECD,27.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,3.2725,Latvia ,12.0,0.0,2.0,Non-OECD,39.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,5.2082,Canada ,9.0,1.0,0.0,OECD,30.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Female,22.5367,Italy,17.0,0.0,0.0,OECD,27.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Female,12.5897,Slovak Republic,4.0,1.0,1.0,OECD,33.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,13.4519,Norway ,2.0,0.0,1.0,OECD,30.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,23.2485,Portugal ,5.0,,,OECD,18.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 2> ,Three or four times  ,Three or four times  ,3.0,level 2
Female,59.0332,Italy,6.0,0.0,0.0,OECD,32.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,23.0069,Serbia ,5.0,10.0,10.0,Non-OECD,32.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,One or two times  ,2.0,level 3
Male,12.6816,Belgium,10.0,0.0,0.0,OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.4857,United Arab Emirates ,5.0,2.0,1.0,Non-OECD,35.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,10.0527,Singapore,16.0,0.0,0.0,Non-OECD,55.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,21.729,Australia,5.0,1.0,2.0,OECD,25.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,108.3787,Poland ,4.0,1.0,0.0,OECD,35.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Female,2.4671,Spain,8.0,0.0,2.0,OECD,30.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,3.0,level 3
Male,51.3726,Chinese Taipei ,3.0,1.0,0.0,Non-OECD,39.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,29.1703,Canada ,1.0,1.0,1.0,OECD,20.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,34.1148,Netherlands,15.0,3.0,5.0,OECD,32.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,20.2768,Italy,6.0,0.0,0.0,OECD,32.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,One or two times  ,1.0,level 2
Male,16.9824,Hong Kong-China,1.0,1.0,2.0,Non-OECD,31.0,,<ISCED level 1> ,<ISCED level 2> ,None  ,None  ,2.0,level 2
Female,7.5086,Italy,14.0,0.0,0.0,OECD,27.0,Disagree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Female,2.953,Latvia ,10.0,0.0,12.0,Non-OECD,35.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,11.2293,Croatia,8.0,2.0,3.0,Non-OECD,37.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,43.4067,Netherlands,5.0,2.0,1.0,OECD,26.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Male,7.7091,Albania,2.0,1.0,1.0,Non-OECD,30.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,23.2484,Australia,3.0,2.0,0.0,OECD,30.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,22.1363,Italy,2.0,0.0,0.0,OECD,32.0,Strongly disagree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,16.7176,United Kingdom (Scotland),1.0,2.0,5.0,OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,157.7518,Brazil ,1.0,2.0,4.0,Non-OECD,12.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,One or two times  ,2.0,level 2
Female,1.9904,Estonia,3.0,1.0,4.0,OECD,34.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,69.6655,Mexico ,6.0,1.0,4.0,OECD,40.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,27.7976,Mexico ,5.0,4.0,0.0,OECD,21.0,Strongly agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,12.013,Denmark,1.0,0.0,0.0,OECD,33.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,8.0639,Albania,4.0,1.0,1.0,Non-OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,39.6168,Colombia ,,4.0,2.0,Non-OECD,30.0,Agree,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,3.4638,Denmark,3.0,1.0,0.0,OECD,43.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,3.3854,Canada ,1.0,0.0,0.0,OECD,25.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,1.9668,Slovenia ,2.0,0.0,2.0,OECD,32.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,One or two times  ,1.0,level 3
Male,21.2325,Sweden ,3.0,0.0,0.0,OECD,20.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,176.709,Japan,4.0,0.0,0.0,OECD,32.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,4.816,Australia,7.0,5.0,2.0,OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,271.6864,Indonesia,10.0,7.0,1.0,Non-OECD,42.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,171.3638,Japan,1.0,0.0,0.0,OECD,34.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,1.0769,Luxembourg ,2.0,0.0,0.0,OECD,10.0,Disagree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,12.5689,Italy,4.0,0.0,0.0,OECD,27.0,,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,None  ,3.0,level 3
Male,203.7011,Russian Federation ,5.0,1.0,7.0,Non-OECD,30.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Female,30.3593,Brazil ,2.0,1.0,0.0,Non-OECD,28.0,,,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,3.2729,Latvia ,2.0,1.0,1.0,Non-OECD,40.0,Agree,,"<ISCED level 3B, 3C> ",Five or more times  ,None  ,1.0,level 3
Male,169.7958,Turkey ,4.0,2.0,4.0,OECD,45.0,,<ISCED level 1> ,<ISCED level 3A> ,None  ,Three or four times  ,4.0,level 3
Female,672.0641,Indonesia,2.0,4.0,4.0,Non-OECD,42.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,91.9441,Colombia ,6.0,0.0,4.0,Non-OECD,30.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,7.2721,Lithuania,10.0,0.0,0.0,Non-OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,25.6364,Romania,2.0,0.0,0.0,Non-OECD,30.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,31.1147,Tunisia,4.0,5.0,2.0,Non-OECD,27.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,2.8889,Italy,18.0,2.0,2.0,OECD,34.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",Three or four times  ,Three or four times  ,3.0,level 3
Male,615.2694,United States of America ,1.0,0.0,0.0,OECD,40.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,74.2824,Brazil ,3.0,2.0,,Non-OECD,25.0,Agree,<ISCED level 2> ,He did not complete <ISCED level 1> ,None  ,Three or four times  ,2.0,less than level 1
Male,18.7752,China (Shanghai) ,15.0,0.0,1.0,Non-OECD,42.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,6.4304,Lithuania,3.0,0.0,0.0,Non-OECD,34.0,Disagree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,66.6323,Peru ,3.0,0.0,2.0,Non-OECD,25.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,2.0,level 3
Female,10.3297,Slovak Republic,6.0,1.0,1.0,OECD,35.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,27.7562,Australia,7.0,0.0,0.0,OECD,30.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,2.723,Latvia ,3.0,1.0,1.0,Non-OECD,34.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,264.9138,Brazil ,2.0,2.0,1.0,Non-OECD,10.0,,<ISCED level 1> ,<ISCED level 1> ,One or two times  ,None  ,1.0,level 1
Female,69.4136,Italy,1.0,1.0,1.0,OECD,32.0,Agree,<ISCED level 2> ,<ISCED level 2> ,Three or four times  ,One or two times  ,1.0,level 2
Female,17.0801,Hong Kong-China,12.0,0.0,0.0,Non-OECD,35.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,11.6927,Belgium,6.0,0.0,3.0,OECD,34.0,Agree,,<ISCED level 3A> ,None  ,None  ,1.0,level 3
